Round of 32,Renjie Xiong,BC18391,Matthew Browning,BC18349
Round of 32,Hailegebriel Kebede,BC12752,Arthur Wei Cong,BC15606
Round of 32,Brendon Kwan,BC9351,Michael Mok,BC18360
Round of 32,Brandon Myrbo,BC16273,Yifan Zhou,BC18392
Round of 32,Ratnesh Rao Ippili,BC17071,Min Suk Kim,BC18049
Round of 32,David Yang,BC9870,David Zhai,BC9636
Round of 32,Andrew Meijer,BC6030,Roy Hung,BC11052
Round of 32,Arseny Shestakov,BC17183,Christopher Yu,BC19510
Round of 32,Sahil Aggarwal,BC16091,Victor Chang,BC16223
Round of 32,Eddie Chan,BC7343,Peter Huang,BC18042
Round of 32,Colt Love,BC12636,David Gao,BC18387
Round of 32,Joseph Liang,BC18329,Joseph Tan,BC16197
Round of 16,Kwun Ho So,BC12748,Renjie Xiong,BC18391
Round of 16,Hailegebriel Kebede,BC12752,Brendon Kwan,BC9351
Round of 16,Roger Quach,BC17133,Brandon Myrbo,BC16273
Round of 16,Ratnesh Rao Ippili,BC17071,Will Bui,BC13605
Round of 16,David Yang,BC9870,Andrew Meijer,BC6030
Round of 16,Sahil Aggarwal,BC16091,Arseny Shestakov,BC17183
Round of 16,Colt Love,BC12636,Eddie Chan,BC7343
Round of 16,Robert Foster,BC6881,Joseph Liang,BC18329
Quarterfinal,Kwun Ho So,BC12748,Hailegebriel Kebede,BC12752
Quarterfinal,Roger Quach,BC17133,Ratnesh Rao Ippili,BC17071
Quarterfinal,David Yang,BC9870,Sahil Aggarwal,BC16091
Quarterfinal,Robert Foster,BC6881,Colt Love,BC12636
Semifinals,Roger Quach,BC17133,Kwun Ho So,BC12748
Semifinals,Robert Foster,BC6881,David Yang,BC9870
Finals,Roger Quach,BC17133,Robert Foster,BC6881
