Round 1,Connor Louie,BC10576,Frank Nguyen,BC17406
Round 1,Jalil Waiz,BC7562,Edwin Chang,AB03808
Round 1,Albert Liang,BC11047,Sai Teja Vangari,BC10780
Round 1,Shen Wei Lai,BC8302,Harrison Guo,X00217
Round 1,Ruixi Zhang,BC14918,Carlos Chan,BC17072
Round 1,Matthieu Mercer,ID22T03,Patrick Wang,ON40008
Round 1,Carson Chen,ON30917,Ian Gu,X18990819
Round 1,Ethan Yen,BC14739,Ev Haus,BC19123
Round 1,Mike Condon,BC18526,Sunil J Joshi,X2230568
Round 1,Saurabh Pandiar,BC17070,Aakar Chatha,BC17063
Round 1,Nicholas Poon,BC14114,John Ou,BC16127
Round 1,Shingchun Kevin Wu,BC14906,Jason Chou,AB04324
Round 1,Ruihao Li,MB09800,Ratnesh Rao Ippili,BC17071
Round 2,Gurbaksh Saini,ON41508,Connor Louie,BC10576
Round 2,Albert Liang,BC11047,Jalil Waiz,BC7562
Round 2,Ryan Liu,BC10841,Shen Wei Lai,BC8302
Round 2,Ruixi Zhang,BC14918,Matthieu Mercer,ID22T03
Round 2,Ethan Yen,BC14739,Carson Chen,ON30917
Round 2,Saurabh Pandiar,BC17070,Mike Condon,BC18526
Round 2,Shingchun Kevin Wu,BC14906,Nicholas Poon,BC14114
Round 2,Lyem Fedoretz,BC13763,Ruihao Li,MB09800
Quarterfinals,Gurbaksh Saini,ON41508,Albert Liang,BC11047
Quarterfinals,Ryan Liu,BC10841,Ruixi Zhang,BC14918
Quarterfinals,Saurabh Pandiar,BC17070,Ethan Yen,BC14739
Quarterfinals,Lyem Fedoretz,BC13763,Shingchun Kevin Wu,BC14906
Semifinals,Ryan Liu,BC10841,Gurbaksh Saini,ON41508
Semifinals,Lyem Fedoretz,BC13763,Saurabh Pandiar,BC17070
Finals,Ryan Liu,BC10841,Lyem Fedoretz,BC13763
