Semifinal,Thaman Chopparapu,BC19520,Clayton Jui-Che Lin,BC19620
Final,Isaiah Chen-Kai Yuan,BC20011,Thaman Chopparapu,BC19520
Round of 32,Ethan Tseng,AB22436,Oscar Fu,AB22357
Round of 32,Muhao Victor Zeng,BC16886,Felix Lin,ON37746
Round of 32,Ryan Rui En Khoo,AB22280,Vinay Vivek,BC16924
Round of 32,Koeni Zhang,QC12581,Moses Haoren Li,BC20147
Round of 32,Luke Sun,AB22484,Cliff Jui-Chien Lin,BC18341
Round of 32,Dylan Wong,AB22356,Max J Yang,AB22015
Round of 32,Xintong Zhao,ON38637,Ding-Yu Lee,BC17235
Round of 32,Yanjun Chen,ON36402,Thaman Chopparapu,BC19520
Round of 32,Merrick Lee Fan,BC16888,Jayden Liang,AB22452
Round of 32,Ethan Tang,AB22481,Ian Mei,BC17931
Round of 32,Daniel Sun,ON36393,Matthius Yung,BC17209
Round of 32,Hao Lu,BC18693,Ryan Tan,AB22350
Round of 32,Tony Tian,BC17170,Jingpu Wu,QC13104
Round of 32,Xingran Pan,AB23006,Ethan Kunyi Chen,BC19574
Round of 16,Cyrus Deng,ON37707,Ethan Tseng,AB22436
Round of 16,Muhao Victor Zeng,BC16886,Ryan Rui En Khoo,AB22280
Round of 16,Luke Sun,AB22484,Koeni Zhang,QC12581
Round of 16,Xintong Zhao,ON38637,Dylan Wong,AB22356
Round of 16,Merrick Lee Fan,BC16888,Yanjun Chen,ON36402
Round of 16,Daniel Sun,ON36393,Ethan Tang,AB22481
Round of 16,Hao Lu,BC18693,Tony Tian,BC17170
Round of 16,Terry Tianyu Xie,BC17139,Xingran Pan,AB23006
Quarterfinal,Cyrus Deng,ON37707,Muhao Victor Zeng,BC16886
Quarterfinal,Luke Sun,AB22484,Xintong Zhao,ON38637
Quarterfinal,Merrick Lee Fan,BC16888,Daniel Sun,ON36393
Quarterfinal,Terry Tianyu Xie,BC17139,Hao Lu,BC18693
Semifinal,Luke Sun,AB22484,Cyrus Deng,ON37707
Semifinal,Merrick Lee Fan,BC16888,Terry Tianyu Xie,BC17139
Final,Merrick Lee Fan,BC16888,Luke Sun,AB22484
Round of 64,John Jacob,ON37878,Lucas Huang,QC12907
Round of 64,Xintong Zhao,ON38637,Matthius Yung,BC17209
Round of 64,Andrew Xiong,ON36400,Moses Haoren Li,BC20147
Round of 64,Ethan Tang,AB22481,Mason Chen,ON37882
Round of 32,David Young Wu,ON39034,Noah Ren,QC12626
Round of 32,Zixin Liao,ON37280,Bruce Chen,ON37318
Round of 32,Muhao Victor Zeng,BC16886,Marcus Wang,ON37299
Round of 32,Jierui Lang,ON38206,John Jacob,ON37878
Round of 32,Daniel Sun,ON36393,Kevin Chen,QC12634
Round of 32,Philip Lim,ON40794,Oscar Fu,AB22357
Round of 32,Luke Sun,AB22484,Nicolas Lee,ON38262
Round of 32,Xintong Zhao,ON38637,Felix Lin,ON37746
Round of 32,Andrew Xiong,ON36400,Vihaan Manoj,ON38171
Round of 32,Yanjun Chen,ON36402,Koeni Zhang,QC12581
Round of 32,Luke Song,QC13165,Hannuo (Hayden) Liu,ON37389
Round of 32,Terry Tianyu Xie,BC17139,Leroy Tang,ON38423
Round of 32,Ethan Tang,AB22481,William X. Du,ON37219
Round of 32,Merrick Lee Fan,BC16888,Ian Qian,ON37336
Round of 32,Anthony Ruan,ON38812,Justin Sai Jun Chow,ON38672
Round of 32,Cyrus Deng,ON37707,Jingpu Wu,QC13104
Round of 16,David Young Wu,ON39034,Zixin Liao,ON37280
Round of 16,Muhao Victor Zeng,BC16886,Jierui Lang,ON38206
Round of 16,Daniel Sun,ON36393,Philip Lim,ON40794
Round of 16,Luke Sun,AB22484,Xintong Zhao,ON38637
Round of 16,Andrew Xiong,ON36400,Yanjun Chen,ON36402
Round of 16,Terry Tianyu Xie,BC17139,Luke Song,QC13165
Round of 16,Merrick Lee Fan,BC16888,Ethan Tang,AB22481
Round of 16,Cyrus Deng,ON37707,Anthony Ruan,ON38812
Quarterfinal,David Young Wu,ON39034,Muhao Victor Zeng,BC16886
Quarterfinal,Daniel Sun,ON36393,Luke Sun,AB22484
Quarterfinal,Terry Tianyu Xie,BC17139,Andrew Xiong,ON36400
Quarterfinal,Cyrus Deng,ON37707,Merrick Lee Fan,BC16888
Semifinal,David Young Wu,ON39034,Daniel Sun,ON36393
Semifinal,Terry Tianyu Xie,BC17139,Cyrus Deng,ON37707
Final,David Young Wu,ON39034,Terry Tianyu Xie,BC17139
Session 1,Ian Mei,BC17931,Cameron Chen,BC19156
Session 1,Hao Lu,BC18693,Moses Haoren Li,BC20147
